Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=4,T=0.5,t=5.0s",5.0,335,HEURISTIC_RPD,2.4464831804281344,45268
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=6,T=0.1,t=5.0s",5.0,336,HEURISTIC_RPD,2.7522935779816518,44613
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=6,T=0.5,t=5.0s",5.0,335,HEURISTIC_RPD,2.4464831804281344,43777
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=2,T=0.1,t=5.0s",5.0,350,HEURISTIC_RPD,4.477611940298507,46869
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=2,T=0.5,t=5.0s",5.0,347,HEURISTIC_RPD,3.582089552238806,46719
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=4,T=0.1,t=5.0s",5.0,347,HEURISTIC_RPD,3.582089552238806,45215
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=4,T=0.5,t=5.0s",5.0,347,HEURISTIC_RPD,3.582089552238806,44723
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=6,T=0.1,t=5.0s",5.0,347,HEURISTIC_RPD,3.582089552238806,44136
pilot_b_tuning,uniform,50,4,3,2267,IG,"d=6,T=0.5,t=5.0s",5.0,345,HEURISTIC_RPD,2.9850746268656714,44594
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=2,T=0.1,t=5.0s",5.0,377,HEURISTIC_RPD,2.7247956403269753,45882
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=2,T=0.5,t=5.0s",5.0,381,HEURISTIC_RPD,3.8147138964577656,45086
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=4,T=0.1,t=5.0s",5.0,374,HEURISTIC_RPD,1.9073569482288828,43906
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=4,T=0.5,t=5.0s",5.0,377,HEURISTIC_RPD,2.7247956403269753,43689
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=6,T=0.1,t=5.0s",5.0,374,HEURISTIC_RPD,1.9073569482288828,42581
pilot_b_tuning,uniform,50,4,4,2268,IG,"d=6,T=0.5,t=5.0s",5.0,374,HEURISTIC_RPD,1.9073569482288828,43234
pilot_b_tuning,job_correlated,50,5,0,2279,IG,"d=2,T=0.1,t=5.0s",5.0,563,HEURISTIC_RPD,4.646840148698884,43477
pilot_b_tuning,job_correlated,50,5,0,2279,IG,"d=2,T=0.5,t=5.0s",5.0,567,HEURISTIC_RPD,5.390334572490707,42717
pilot_b_tuning,job_correlated,50,5,0,2279,IG,"d=4,T=0.1,t=5.0s",5.0,557,HEURISTIC_RPD,3.5315985130111525,41627
pilot_b_tuning,job_correlated,50,5,0,2279,IG,"d=4,T=0.5,t=5.0s",5.0,558,HEURISTIC_RPD,3.717472118959108,43575
pilot_b_tuning,job_correlated,50,5,0,2279,IG,"d=6,T=0.1,t=5.0s",5.0,550,HEURISTIC_RPD,2.2304832713754648,43018
